YJコード,品名,成分名,規格,薬価,経過措置期限
1179410G2024,エビリファイ持続性水懸筋注用４００ｍｇシリンジ,アリピプラゾール水和物,４００ｍｇ１キット,40812,
1190401A1023,ラジカット注３０ｍｇ,エダラボン,３０ｍｇ２０ｍＬ１管,1731,
1190401A1066,エダラボン点滴静注３０ｍｇ「ＮＰ」,エダラボン,３０ｍｇ２０ｍＬ１管,828,
1190401A1112,エダラボン点滴静注３０ｍｇ「タカタ」,エダラボン,３０ｍｇ２０ｍＬ１管,832,
1190401A1155,エダラボン点滴静注液３０ｍｇ「ＮＳ」,エダラボン,３０ｍｇ２０ｍＬ１管,580,
1190401A1171,エダラボン点滴静注液３０ｍｇ「ケミファ」,エダラボン,３０ｍｇ２０ｍＬ１管,1350,
1190401A1201,エダラボン点滴静注液３０ｍｇ「日医工」,エダラボン,３０ｍｇ２０ｍＬ１管,1227,
1190401A2020,エダラボン点滴静注３０ｍｇ「トーワ」,エダラボン,３０ｍｇ２０ｍＬ１瓶,806,
1190401G1026,ラジカット点滴静注バッグ３０ｍｇ,エダラボン,３０ｍｇ１００ｍＬ１キット,1731,
1190401G1042,エダラボン点滴静注３０ｍｇバッグ「アイロム」,エダラボン,３０ｍｇ１００ｍＬ１キット,1454,R9.3.31まで
1190401G1050,エダラボン点滴静注３０ｍｇバッグ「タカタ」,エダラボン,３０ｍｇ１００ｍＬ１キット,1463,
1190401G1069,エダラボン点滴静注液３０ｍｇバッグ「ＮＰ」,エダラボン,３０ｍｇ１００ｍＬ１キット,1143,
1190401G1131,エダラボン点滴静注バッグ３０ｍｇ「ＮＳ」,エダラボン,３０ｍｇ１００ｍＬ１キット,1468,
1190402A1028,タイサブリ点滴静注３００ｍｇ,ナタリズマブ（遺伝子組換え）,３００ｍｇ１５ｍＬ１瓶,230345,
1190403A1022,スピンラザ髄注１２ｍｇ,ヌシネルセンナトリウム,１２ｍｇ５ｍＬ１瓶,9493024,
1190403A2029,スピンラザ髄注２８ｍｇ,ヌシネルセンナトリウム,２８ｍｇ５ｍＬ１瓶,9661483,
1190403A3025,スピンラザ髄注５０ｍｇ,ヌシネルセンナトリウム,５０ｍｇ５ｍＬ１瓶,9778481,
1190404G1020,エムガルティ皮下注１２０ｍｇシリンジ,ガルカネズマブ（遺伝子組換え）,１２０ｍｇ１ｍＬ１筒,42284,
1190404G2026,エムガルティ皮下注１２０ｍｇオートインジェクター,ガルカネズマブ（遺伝子組換え）,１２０ｍｇ１ｍＬ１キット,42400,
1190405G1024,ケシンプタ皮下注２０ｍｇペン,オファツムマブ（遺伝子組換え）,２０ｍｇ０．４ｍＬ１キット,230860,
1190406G1029,アイモビーグ皮下注７０ｍｇペン,エレヌマブ（遺伝子組換え）,７０ｍｇ１ｍＬ１キット,38842,
1190407G1023,アジョビ皮下注２２５ｍｇシリンジ,フレマネズマブ（遺伝子組換え）,２２５ｍｇ１．５ｍＬ１筒,39022,
1190407G2020,アジョビ皮下注２２５ｍｇオートインジェクター,フレマネズマブ（遺伝子組換え）,２２５ｍｇ１．５ｍＬ１キット,38856,
1190408A1025,レケンビ点滴静注２００ｍｇ,レカネマブ（遺伝子組換え）,２００ｍｇ２ｍＬ１瓶,38910,
1190408A2021,レケンビ点滴静注５００ｍｇ,レカネマブ（遺伝子組換え）,５００ｍｇ５ｍＬ１瓶,97277,
1190409A1020,ケサンラ点滴静注液３５０ｍｇ,ドナネマブ（遺伝子組換え）,３５０ｍｇ２０ｍＬ１瓶,66948,
1190410E1024,ロゼバラミン筋注用２５ｍｇ,メコバラミン,２５ｍｇ１瓶,10425,
1190411A1027,クアルソディ髄注１００ｍｇ,トフェルセン,１００ｍｇ１５ｍＬ１瓶,2788883,
1211401A1017,プロカイン塩酸塩注射液,プロカイン塩酸塩,０．５％１ｍＬ１管,94,
1211401A2013,プロカイン塩酸塩注射液,プロカイン塩酸塩,０．５％２ｍＬ１管,94,
1211401A3010,プロカイン塩酸塩注射液,プロカイン塩酸塩,０．５％５ｍＬ１管,104,
1211401A3060,プロカイン塩酸塩注射液０．５％「日医工」,プロカイン塩酸塩,０．５％５ｍＬ１管,130,
1211401A4016,プロカイン塩酸塩注射液,プロカイン塩酸塩,１％１ｍＬ１管,104,
1211401A5012,プロカイン塩酸塩注射液,プロカイン塩酸塩,１％２ｍＬ１管,104,
1211401A6019,プロカイン塩酸塩注射液,プロカイン塩酸塩,１％５ｍＬ１管,104,
1211401A7015,プロカイン塩酸塩注射液,プロカイン塩酸塩,１％１０ｍＬ１管,94,
1211401A8011,プロカイン塩酸塩注射液,プロカイン塩酸塩,２％１ｍＬ１管,104,
1211401A9018,プロカイン塩酸塩注射液,プロカイン塩酸塩,２％２ｍＬ１管,104,
1211401H1015,プロカイン塩酸塩注射液,プロカイン塩酸塩,２％５ｍＬ１管,104,
1211401H3018,プロカイン塩酸塩注射液,プロカイン塩酸塩,０．５％１０ｍＬ１管,130,
1214400A1022,キシロカイン注射液「０．５％」エピレナミン（１：１００，０００）含有,リドカイン塩酸塩・アドレナリン,０．５％１０ｍＬバイアル,118,
1214400A2029,キシロカイン注射液「１％」エピレナミン（１：１００，０００）含有,リドカイン塩酸塩・アドレナリン,１％１０ｍＬバイアル,119,
1214400A3025,キシロカイン注射液「２％」エピレナミン（１：８０，０００）含有,リドカイン塩酸塩・アドレナリン,２％１０ｍＬバイアル,153,
1214400A5052,キシロカイン注ポリアンプ０．５％,リドカイン塩酸塩,０．５％５ｍＬ１管,63,
1214400A5060,リドカイン塩酸塩注０．５％「日新」,リドカイン塩酸塩,０．５％５ｍＬ１管,104,
1214400A5087,リドカイン塩酸塩注射液０．５％「ＶＴＲＳ」,リドカイン塩酸塩,０．５％５ｍＬ１管,100,
1214400A6059,キシロカイン注ポリアンプ０．５％,リドカイン塩酸塩,０．５％１０ｍＬ１管,91,
1214400A6067,リドカイン塩酸塩注０．５％「日新」,リドカイン塩酸塩,０．５％１０ｍＬ１管,104,
1214400A6083,リドカイン塩酸塩注射液０．５％「ＶＴＲＳ」,リドカイン塩酸塩,０．５％１０ｍＬ１管,100,
1214400A7055,キシロカイン注ポリアンプ１％,リドカイン塩酸塩,１％５ｍＬ１管,63,
1214400A7063,リドカイン塩酸塩注１％「日新」,リドカイン塩酸塩,１％５ｍＬ１管,104,
1214400A7080,リドカイン塩酸塩注射液１％「ＶＴＲＳ」,リドカイン塩酸塩,１％５ｍＬ１管,100,
1214400A8051,キシロカイン注ポリアンプ１％,リドカイン塩酸塩,１％１０ｍＬ１管,84,
1214400A8060,リドカイン塩酸塩注１％「日新」,リドカイン塩酸塩,１％１０ｍＬ１管,104,
1214400A8086,リドカイン塩酸塩注射液１％「ＶＴＲＳ」,リドカイン塩酸塩,１％１０ｍＬ１管,91,
1214400A9058,キシロカイン注ポリアンプ２％,リドカイン塩酸塩,２％５ｍＬ１管,77,
1214400A9066,リドカイン塩酸塩注２％「日新」,リドカイン塩酸塩,２％５ｍＬ１管,104,
1214400A9082,リドカイン塩酸塩注射液２％「ＶＴＲＳ」,リドカイン塩酸塩,２％５ｍＬ１管,98,
1214400G1025,キシロカイン注シリンジ０．５％,リドカイン塩酸塩,０．５％１０ｍＬ１筒,210,
1214400G2021,キシロカイン注シリンジ１％,リドカイン塩酸塩,１％１０ｍＬ１筒,198,
1214400H1055,キシロカイン注ポリアンプ２％,リドカイン塩酸塩,２％１０ｍＬ１管,117,
1214400H1063,リドカイン塩酸塩注２％「日新」,リドカイン塩酸塩,２％１０ｍＬ１管,104,
1214400H1080,リドカイン塩酸塩注射液２％「ＶＴＲＳ」,リドカイン塩酸塩,２％１０ｍＬ１管,100,
1214401A1019,リドカイン注射液,リドカイン,０．５％１０ｍＬバイアル,104,
1214401A2015,リドカイン注射液,リドカイン,０．５％３ｍＬ１管,155,
1214401A3011,リドカイン注射液,リドカイン,１％１０ｍＬバイアル,104,
1214401A3020,キシロカイン注射液１％,リドカイン,１％１０ｍＬバイアル,110,
1214401A4018,リドカイン注射液,リドカイン,２％１０ｍＬバイアル,130,
1214401A4026,キシロカイン注射液２％,リドカイン,２％１０ｍＬバイアル,156,
1214401A5014,リドカイン注射液,リドカイン,２％５ｍＬ１管,100,
1214401A5022,静注用キシロカイン２％,リドカイン,２％５ｍＬ１管,155,
1214401A6010,リドカイン注射液,リドカイン,１０％１０ｍＬ１管,340,
1214402A1013,メピバカイン塩酸塩注射液,メピバカイン塩酸塩,０．５％１０ｍＬバイアル,133,
1214402A2010,メピバカイン塩酸塩注射液,メピバカイン塩酸塩,１％１０ｍＬバイアル,146,
1214402A3016,メピバカイン塩酸塩注射液,メピバカイン塩酸塩,２％１０ｍＬバイアル,183,
1214402A5019,メピバカイン塩酸塩注射液,メピバカイン塩酸塩,０．５％５ｍＬ１管,104,
1214402A6015,メピバカイン塩酸塩注射液,メピバカイン塩酸塩,０．５％１０ｍＬ１管,104,
1214402A8018,メピバカイン塩酸塩注射液,メピバカイン塩酸塩,１％２ｍＬ１管,104,
1214402A9014,メピバカイン塩酸塩注射液,メピバカイン塩酸塩,１％５ｍＬ１管,104,
1214402H1011,メピバカイン塩酸塩注射液,メピバカイン塩酸塩,１％１０ｍＬ１管,104,
1214402H3014,メピバカイン塩酸塩注射液,メピバカイン塩酸塩,２％２ｍＬ１管,110,
1214402H4010,メピバカイン塩酸塩注射液,メピバカイン塩酸塩,２％５ｍＬ１管,107,
1214402H5017,メピバカイン塩酸塩注射液,メピバカイン塩酸塩,２％１０ｍＬ１管,140,
1214403A1026,マーカイン注０．１２５％,ブピバカイン塩酸塩水和物,０．１２５％１０ｍＬバイアル,125,
1214403A2022,マーカイン注０．２５％,ブピバカイン塩酸塩水和物,０．２５％１０ｍＬバイアル,143,
1214403A3029,マーカイン注０．５％,ブピバカイン塩酸塩水和物,０．５％１０ｍＬバイアル,188,
1214403A4025,マーカイン注脊麻用０．５％高比重,ブピバカイン塩酸塩水和物,０．５％４ｍＬ１管,318,
1214403A5021,マーカイン注脊麻用０．５％等比重,ブピバカイン塩酸塩水和物,０．５％４ｍＬ１管,318,
1214404A2035,リドカイン点滴静注液１％「タカタ」,リドカイン,１％２００ｍＬ１袋,689,
1214405A1025,アナペイン注２ｍｇ／ｍＬ,ロピバカイン塩酸塩水和物,０．２％１０ｍＬ１管,287,
1214405A1033,ロピバカイン塩酸塩０．２％注２０ｍｇ／１０ｍＬ「テルモ」,ロピバカイン塩酸塩水和物,０．２％１０ｍＬ１管,93,
1214405A2021,アナペイン注２ｍｇ／ｍＬ,ロピバカイン塩酸塩水和物,０．２％１００ｍＬ１袋,2353,
1214405A2030,ロピバカイン塩酸塩０．２％注バッグ２００ｍｇ／１００ｍＬ「テルモ」,ロピバカイン塩酸塩水和物,０．２％１００ｍＬ１袋,924,
1214405A3028,アナペイン注７．５ｍｇ／ｍＬ,ロピバカイン塩酸塩水和物,０．７５％１０ｍＬ１管,520,
1214405A3036,ロピバカイン塩酸塩０．７５％注７５ｍｇ／１０ｍＬ「テルモ」,ロピバカイン塩酸塩水和物,０．７５％１０ｍＬ１管,259,
1214405A4024,アナペイン注７．５ｍｇ／ｍＬ,ロピバカイン塩酸塩水和物,０．７５％２０ｍＬ１管,940,
1214405A4032,ロピバカイン塩酸塩０．７５％注１５０ｍｇ／２０ｍＬ「テルモ」,ロピバカイン塩酸塩水和物,０．７５％２０ｍＬ１管,520,
1214405A5020,アナペイン注１０ｍｇ／ｍＬ,ロピバカイン塩酸塩水和物,１％１０ｍＬ１管,640,
1214405A6027,アナペイン注１０ｍｇ／ｍＬ,ロピバカイン塩酸塩水和物,１％２０ｍＬ１管,802,
1214406A1038,メピバカイン塩酸塩注０．５％「日新」,メピバカイン塩酸塩,０．５％５ｍＬ１管,104,
1214406A2034,メピバカイン塩酸塩注０．５％「日新」,メピバカイン塩酸塩,０．５％１０ｍＬ１管,104,
1214406A3030,メピバカイン塩酸塩注１％「日新」,メピバカイン塩酸塩,１％５ｍＬ１管,104,
1214406A4037,メピバカイン塩酸塩注１％「日新」,メピバカイン塩酸塩,１％１０ｍＬ１管,104,
1214406A5033,メピバカイン塩酸塩注２％「日新」,メピバカイン塩酸塩,２％５ｍＬ１管,104,
1214406A6030,メピバカイン塩酸塩注２％「日新」,メピバカイン塩酸塩,２％１０ｍＬ１管,104,
1214406G1030,メピバカイン塩酸塩注射液０．５％シリンジ５０ｍｇ／１０ｍＬ「ＮＰ」,メピバカイン塩酸塩,０．５％１０ｍＬ１筒,185,
1214406G2037,メピバカイン塩酸塩注射液１％シリンジ１００ｍｇ／１０ｍＬ「ＮＰ」,メピバカイン塩酸塩,１％１０ｍＬ１筒,149,
1214406G3033,メピバカイン塩酸塩注射液２％シリンジ２００ｍｇ／１０ｍＬ「ＮＰ」,メピバカイン塩酸塩,２％１０ｍＬ１筒,223,
1214407A1024,ポプスカイン０．２５％注２５ｍｇ／１０ｍＬ,塩酸レボブピバカイン,２５ｍｇ１０ｍＬ１管,241,
1214407A2020,ポプスカイン０．７５％注７５ｍｇ／１０ｍＬ,塩酸レボブピバカイン,７５ｍｇ１０ｍＬ１管,373,
1214407A3027,ポプスカイン０．７５％注１５０ｍｇ／２０ｍＬ,塩酸レボブピバカイン,１５０ｍｇ２０ｍＬ１管,679,
1214407A4023,ポプスカイン０．５％注５０ｍｇ／１０ｍＬ,塩酸レボブピバカイン,５０ｍｇ１０ｍＬ１管,410,
1214407G1027,ポプスカイン０．２５％注シリンジ２５ｍｇ／１０ｍＬ,塩酸レボブピバカイン,２５ｍｇ１０ｍＬ１筒,243,
1214407G2023,ポプスカイン０．７５％注シリンジ７５ｍｇ／１０ｍＬ,塩酸レボブピバカイン,７５ｍｇ１０ｍＬ１筒,548,
1214407G3020,ポプスカイン０．２５％注バッグ２５０ｍｇ／１００ｍＬ,塩酸レボブピバカイン,２５０ｍｇ１００ｍＬ１袋,882,
1214407G4026,ポプスカイン０．５％注シリンジ５０ｍｇ／１０ｍＬ,塩酸レボブピバカイン,５０ｍｇ１０ｍＬ１筒,489,
1224400A1010,スキサメトニウム塩化物注射液,スキサメトニウム塩化物水和物,２％１ｍＬ１管,94,
1224400A2017,スキサメトニウム塩化物注射液,スキサメトニウム塩化物水和物,２％２ｍＬ１管,136,
1224400A2050,スキサメトニウム注４０「マルイシ」,スキサメトニウム塩化物水和物,２％２ｍＬ１管,379,
1224400A3013,スキサメトニウム塩化物注射液,スキサメトニウム塩化物水和物,２％５ｍＬ１管,240,
1224400A3056,スキサメトニウム注１００「マルイシ」,スキサメトニウム塩化物水和物,２％５ｍＬ１管,706,
1224401X2014,注射用スキサメトニウム塩化物,スキサメトニウム塩化物水和物,２００ｍｇ１瓶（溶解液付）,185,
1229401A1089,ロキシーン注２ｍｇ,プリジノールメシル酸塩,０．２％１ｍＬ１管,63,
1229402D1039,ダントリウム静注用２０ｍｇ,ダントロレンナトリウム水和物,２０ｍｇ１瓶,8926,
1229404D1020,ボトックス注用５０単位,Ａ型ボツリヌス毒素,５０単位１瓶,31531,
1229404D2026,ボトックス注用１００単位,Ａ型ボツリヌス毒素,１００単位１瓶,55420,
1229405A1028,エスラックス静注２５ｍｇ／２．５ｍＬ,ロクロニウム臭化物,２５ｍｇ２．５ｍＬ１瓶,353,
1229405A1036,ロクロニウム臭化物静注液２５ｍｇ／２．５ｍＬ「Ｆ」,ロクロニウム臭化物,２５ｍｇ２．５ｍＬ１瓶,320,
1229405A1044,ロクロニウム臭化物静注液２５ｍｇ／２．５ｍＬ「マルイシ」,ロクロニウム臭化物,２５ｍｇ２．５ｍＬ１瓶,385,
1229405A2024,エスラックス静注５０ｍｇ／５．０ｍＬ,ロクロニウム臭化物,５０ｍｇ５ｍＬ１瓶,488,
1229405A2032,ロクロニウム臭化物静注液５０ｍｇ／５．０ｍＬ「Ｆ」,ロクロニウム臭化物,５０ｍｇ５ｍＬ１瓶,415,
